"Code Commune","Libellé des communes","Typo degré de Densité","Région","Population municipale 2017","Part population Dense (1)","Part population Densité Intermédiaire (2)","Part population Peu dense (3)","Part population Très peu dense (4)",,,,
62541,Maisoncelle,4,32,125,0.00 %,0.00 %,5.32 %,94.68 %,,,,
62542,Maizières,4,32,193,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62543,Mametz,3,32,1997,0.00 %,0.00 %,99.70 %,0.30 %,,,,
62544,Manin,3,32,185,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62545,Maninghem,4,32,151,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62546,Maninghen-Henne,3,32,314,0.00 %,0.00 %,99.70 %,0.30 %,,,,
62547,Marant,3,32,66,0.00 %,0.00 %,98.51 %,1.49 %,,,,
62548,Marck,2,32,10676,0.00 %,81.11 %,18.08 %,0.81 %,,,,
62549,Marconne,2,32,1093,0.00 %,88.02 %,10.46 %,1.53 %,,,,
62550,Marconnelle,2,32,1134,0.00 %,84.65 %,14.80 %,0.55 %,,,,
62551,Marenla,3,32,243,0.00 %,0.00 %,99.18 %,0.82 %,,,,
62552,Maresquel-Ecquemicourt,3,32,986,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62553,Marest,3,32,285,0.00 %,0.00 %,99.65 %,0.35 %,,,,
62554,Maresville,3,32,102,0.00 %,0.00 %,97.14 %,2.86 %,,,,
62555,Marles-les-Mines,2,32,5579,0.00 %,99.77 %,0.23 %,0.00 %,,,,
62556,Marles-sur-Canche,3,32,299,0.00 %,0.00 %,98.43 %,1.57 %,,,,
62557,Marœuil,2,32,2464,0.00 %,95.35 %,4.10 %,0.55 %,,,,
62558,Marquay,4,32,179,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62559,Marquion,3,32,976,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62560,Marquise,2,32,5088,0.00 %,93.35 %,6.21 %,0.44 %,,,,
62561,Martinpuich,4,32,196,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62562,Matringhem,3,32,185,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62563,Mazingarbe,2,32,8053,0.00 %,94.81 %,5.19 %,0.00 %,,,,
62564,Mazinghem,2,32,474,0.00 %,54.67 %,40.13 %,5.20 %,,,,
62565,Mencas,3,32,77,0.00 %,0.00 %,56.25 %,43.75 %,,,,
62566,Menneville,3,32,700,0.00 %,0.88 %,96.91 %,2.21 %,,,,
62567,Mentque-Nortbécourt,4,32,651,0.00 %,0.00 %,18.97 %,81.03 %,,,,
62568,Mercatel,3,32,697,0.00 %,0.00 %,98.89 %,1.11 %,,,,
62569,Merck-Saint-Liévin,3,32,656,0.00 %,0.00 %,95.60 %,4.40 %,,,,
62570,Méricourt,1,32,11363,99.97 %,0.00 %,0.00 %,0.03 %,,,,
62571,Merlimont,2,32,3348,0.00 %,79.22 %,20.73 %,0.05 %,,,,
62572,Metz-en-Couture,3,32,664,0.00 %,0.00 %,99.13 %,0.87 %,,,,
62573,Meurchin,2,32,3786,0.00 %,92.50 %,7.50 %,0.00 %,,,,
62574,Mingoval,3,32,230,0.00 %,0.00 %,98.76 %,1.24 %,,,,
62576,Moncheaux-lès-Frévent,4,32,139,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62577,Monchel-sur-Canche,3,32,90,0.00 %,0.00 %,97.65 %,2.35 %,,,,
62578,Monchiet,4,32,96,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62579,Monchy-au-Bois,3,32,561,0.00 %,0.00 %,99.10 %,0.90 %,,,,
62580,Monchy-Breton,3,32,476,0.00 %,0.00 %,99.37 %,0.63 %,,,,
62581,Monchy-Cayeux,3,32,300,0.00 %,0.00 %,99.67 %,0.33 %,,,,
62582,Monchy-le-Preux,3,32,651,0.00 %,0.00 %,99.55 %,0.45 %,,,,
62583,Mondicourt,3,32,592,0.00 %,0.00 %,99.29 %,0.71 %,,,,
62584,Mont-Bernanchon,3,32,1359,0.00 %,0.00 %,98.65 %,1.35 %,,,,
62585,Montcavrel,3,32,413,0.00 %,0.00 %,91.88 %,8.13 %,,,,
62586,Montenescourt,3,32,460,0.00 %,0.00 %,86.59 %,13.41 %,,,,
62587,Montigny-en-Gohelle,1,32,10198,100.00 %,0.00 %,0.00 %,0.00 %,,,,
62588,Montreuil,3,32,2014,0.00 %,0.00 %,99.90 %,0.10 %,,,,
62589,Mont-Saint-Éloi,3,32,1023,0.00 %,0.00 %,98.03 %,1.97 %,,,,
62590,Monts-en-Ternois,4,32,63,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62591,Morchies,4,32,210,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62592,Moringhem,3,32,558,0.00 %,0.00 %,99.82 %,0.18 %,,,,
62593,Morval,4,32,94,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62594,Mory,3,32,309,0.00 %,0.00 %,99.68 %,0.32 %,,,,
62595,Moulle,3,32,1117,0.00 %,0.00 %,99.91 %,0.09 %,,,,
62596,Mouriez,4,32,249,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62597,Moyenneville,3,32,272,0.00 %,0.00 %,98.87 %,1.13 %,,,,
62598,Muncq-Nieurlet,3,32,734,0.00 %,0.00 %,92.69 %,7.31 %,,,,
62599,Nabringhen,3,32,212,0.00 %,0.00 %,96.94 %,3.06 %,,,,
62600,Nédon,3,32,153,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62601,Nédonchel,3,32,282,0.00 %,0.00 %,98.73 %,1.27 %,,,,
62602,Nempont-Saint-Firmin,3,32,198,0.00 %,0.00 %,99.49 %,0.51 %,,,,
62603,Nesles,2,32,953,0.00 %,53.88 %,46.12 %,0.00 %,,,,
62604,Neufchâtel-Hardelot,2,32,3746,0.00 %,71.66 %,27.81 %,0.53 %,,,,
62605,Neulette,4,32,28,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62606,Neuve-Chapelle,3,32,1440,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62607,Neuville-au-Cornet,3,32,71,0.00 %,0.00 %,98.29 %,1.71 %,,,,
62608,Neuville-Bourjonval,4,32,168,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62609,Neuville-Saint-Vaast,3,32,1526,0.00 %,0.00 %,99.43 %,0.57 %,,,,
62610,Neuville-sous-Montreuil,3,32,650,0.00 %,0.00 %,98.24 %,1.76 %,,,,
62611,Neuville-Vitasse,3,32,505,0.00 %,0.00 %,99.19 %,0.81 %,,,,
62612,Neuvireuil,3,32,574,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62613,Nielles-lès-Bléquin,3,32,847,0.00 %,0.00 %,99.33 %,0.67 %,,,,
62614,Nielles-lès-Ardres,3,32,557,0.00 %,0.00 %,99.17 %,0.83 %,,,,
62615,Nielles-lès-Calais,3,32,281,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62616,Nœux-lès-Auxi,4,32,179,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62617,Nœux-les-Mines,2,32,12074,0.00 %,99.82 %,0.11 %,0.07 %,,,,
62618,Nordausques,3,32,1273,0.00 %,0.00 %,99.38 %,0.62 %,,,,
62619,Noreuil,4,32,160,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62620,Norrent-Fontes,2,32,1398,0.00 %,93.32 %,5.53 %,1.15 %,,,,
62621,Nortkerque,3,32,1613,0.00 %,0.00 %,98.88 %,1.12 %,,,,
62622,Nort-Leulinghem,4,32,234,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62623,Nouvelle-Église,3,32,679,0.00 %,0.00 %,97.31 %,2.69 %,,,,
62624,Noyelles-Godault,2,32,5973,0.00 %,99.55 %,0.08 %,0.36 %,,,,
62625,Noyelles-lès-Humières,4,32,53,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62626,Noyelles-lès-Vermelles,2,32,2401,0.00 %,97.47 %,1.68 %,0.84 %,,,,
62627,Noyelles-sous-Bellonne,3,32,812,0.00 %,0.00 %,99.41 %,0.59 %,,,,
62628,Noyelles-sous-Lens,1,32,6561,100.00 %,0.00 %,0.00 %,0.00 %,,,,
62629,Noyellette,3,32,173,0.00 %,0.00 %,97.11 %,2.89 %,,,,
62630,Noyelle-Vion,4,32,294,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62631,Nuncq-Hautecôte,3,32,476,0.00 %,0.00 %,98.95 %,1.05 %,,,,
62632,Oblinghem,2,32,379,0.00 %,94.64 %,5.36 %,0.00 %,,,,
62633,Œuf-en-Ternois,4,32,249,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62634,Offekerque,3,32,1167,0.00 %,0.00 %,97.56 %,2.44 %,,,,
62635,Offin,3,32,207,0.00 %,0.00 %,98.53 %,1.47 %,,,,
62636,Offrethun,3,32,264,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62637,Oignies,2,32,9767,0.00 %,98.12 %,1.88 %,0.00 %,,,,
62638,Oisy-le-Verger,3,32,1217,0.00 %,0.00 %,99.75 %,0.25 %,,,,
62639,Oppy,3,32,399,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62640,Orville,3,32,402,0.00 %,0.00 %,89.13 %,10.87 %,,,,
62641,Ostreville,4,32,239,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62642,Ourton,3,32,769,0.00 %,0.00 %,99.87 %,0.13 %,,,,
62643,Outreau,1,32,13422,89.23 %,10.68 %,0.00 %,0.09 %,,,,
62644,Ouve-Wirquin,3,32,506,0.00 %,0.00 %,99.04 %,0.96 %,,,,
62645,Oye-Plage,3,32,5373,0.00 %,8.34 %,90.09 %,1.58 %,,,,
62646,Palluel,3,32,563,0.00 %,0.00 %,99.13 %,0.87 %,,,,
62647,Le Parcq,3,32,776,0.00 %,0.25 %,99.49 %,0.25 %,,,,
62648,Parenty,3,32,520,0.00 %,0.00 %,97.39 %,2.61 %,,,,
62649,Pas-en-Artois,3,32,762,0.00 %,0.00 %,98.92 %,1.08 %,,,,
62650,Pelves,2,32,740,0.00 %,89.44 %,10.16 %,0.40 %,,,,
62651,Penin,3,32,474,0.00 %,0.00 %,89.11 %,10.89 %,,,,
62652,Pernes,2,32,1686,0.00 %,76.30 %,23.52 %,0.18 %,,,,
62653,Pernes-lès-Boulogne,3,32,421,0.00 %,0.00 %,93.57 %,6.43 %,,,,
62654,Peuplingues,3,32,777,0.00 %,0.00 %,98.13 %,1.87 %,,,,
62655,Pierremont,3,32,292,0.00 %,0.00 %,98.72 %,1.28 %,,,,
62656,Pihem,3,32,948,0.00 %,0.00 %,99.69 %,0.31 %,,,,
62657,Pihen-lès-Guînes,3,32,499,0.00 %,0.00 %,89.59 %,10.41 %,,,,
62658,Pittefaux,3,32,124,0.00 %,0.00 %,93.36 %,6.64 %,,,,
62659,Planques,3,32,81,0.00 %,0.00 %,77.66 %,22.34 %,,,,
62660,Plouvain,3,32,454,0.00 %,9.89 %,89.26 %,0.84 %,,,,
62661,Bouin-Plumoison,3,32,494,0.00 %,24.63 %,73.99 %,1.37 %,,,,
62662,Polincove,3,32,853,0.00 %,0.00 %,99.67 %,0.33 %,,,,
62663,Pommera,3,32,306,0.00 %,0.00 %,98.44 %,1.56 %,,,,
62664,Pommier,4,32,232,0.00 %,0.00 %,1.20 %,98.80 %,,,,
62665,Le Ponchel,4,32,207,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62666,Pont-à-Vendin,2,32,3187,0.00 %,99.15 %,0.85 %,0.00 %,,,,
62667,Le Portel,1,32,9240,89.19 %,10.04 %,0.69 %,0.07 %,,,,
62668,Prédefin,4,32,190,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62669,Pressy,3,32,317,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62670,Preures,3,32,605,0.00 %,0.00 %,78.63 %,21.37 %,,,,
62671,Pronville-en-Artois,3,32,324,0.00 %,0.00 %,99.38 %,0.62 %,,,,
62672,Puisieux,3,32,661,0.00 %,0.00 %,94.49 %,5.51 %,,,,
62673,Quéant,3,32,657,0.00 %,0.00 %,99.70 %,0.30 %,,,,
62674,Quelmes,3,32,576,0.00 %,0.00 %,99.66 %,0.34 %,,,,
62675,Quercamps,3,32,269,0.00 %,0.00 %,99.24 %,0.76 %,,,,
62676,Quernes,3,32,458,0.00 %,0.00 %,99.78 %,0.22 %,,,,
62677,Le Quesnoy-en-Artois,3,32,347,0.00 %,0.00 %,94.42 %,5.58 %,,,,
62678,Quesques,3,32,676,0.00 %,0.00 %,79.52 %,20.48 %,,,,
62679,Questrecques,4,32,307,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62680,Quiéry-la-Motte,3,32,737,0.00 %,0.00 %,99.86 %,0.14 %,,,,
62681,Quiestède,3,32,614,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62682,Quilen,4,32,60,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62683,Quœux-Haut-Maînil,4,32,257,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62684,Racquinghem,3,32,2276,0.00 %,0.00 %,99.82 %,0.18 %,,,,
62685,Radinghem,3,32,275,0.00 %,0.00 %,98.80 %,1.20 %,,,,
62686,Ramecourt,2,32,382,0.00 %,88.29 %,7.54 %,4.17 %,,,,
62688,Rang-du-Fliers,2,32,4171,0.00 %,92.98 %,6.10 %,0.93 %,,,,
62689,Ransart,3,32,404,0.00 %,0.00 %,98.20 %,1.80 %,,,,
62690,Raye-sur-Authie,3,32,250,0.00 %,0.00 %,88.15 %,11.85 %,,,,
62691,Saint-Augustin,3,32,805,0.00 %,0.00 %,97.99 %,2.01 %,,,,
62692,Rebergues,3,32,375,0.00 %,0.00 %,98.07 %,1.93 %,,,,
62693,Rebreuve-Ranchicourt,3,32,1074,0.00 %,34.40 %,64.76 %,0.84 %,,,,
62694,Rebreuve-sur-Canche,3,32,194,0.00 %,0.00 %,79.80 %,20.20 %,,,,
62695,Rebreuviette,3,32,268,0.00 %,0.00 %,99.27 %,0.73 %,,,,
62696,Reclinghem,3,32,241,0.00 %,0.00 %,96.69 %,3.31 %,,,,
62697,Récourt,3,32,211,0.00 %,0.00 %,98.72 %,1.28 %,,,,
62698,Recques-sur-Course,3,32,279,0.00 %,0.00 %,97.52 %,2.48 %,,,,
62699,Recques-sur-Hem,3,32,631,0.00 %,0.00 %,99.70 %,0.30 %,,,,
62700,Regnauville,4,32,213,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62701,Rely,3,32,454,0.00 %,0.00 %,99.34 %,0.66 %,,,,
62702,Remilly-Wirquin,3,32,349,0.00 %,0.00 %,99.44 %,0.56 %,,,,
62703,Rémy,3,32,395,0.00 %,0.00 %,99.49 %,0.51 %,,,,
62704,Renty,3,32,624,0.00 %,0.00 %,83.41 %,16.59 %,,,,
62705,Rety,3,32,2096,0.00 %,36.60 %,60.97 %,2.42 %,,,,
62706,Richebourg,3,32,2622,0.00 %,0.00 %,99.13 %,0.87 %,,,,
62708,Riencourt-lès-Bapaume,3,32,35,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62709,Riencourt-lès-Cagnicourt,4,32,262,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62710,Rimboval,4,32,142,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62711,Rinxent,2,32,3001,0.00 %,94.68 %,5.32 %,0.00 %,,,,
62712,Rivière,3,32,1123,0.00 %,0.00 %,98.56 %,1.44 %,,,,
62713,Robecq,3,32,1359,0.00 %,0.00 %,99.42 %,0.58 %,,,,
62714,Roclincourt,2,32,782,0.00 %,77.67 %,20.66 %,1.67 %,,,,
62715,Rocquigny,4,32,285,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62716,Rodelinghem,3,32,528,0.00 %,0.00 %,99.42 %,0.58 %,,,,
62717,Roëllecourt,3,32,538,0.00 %,0.00 %,94.41 %,5.59 %,,,,
62718,Rœux,2,32,1446,0.00 %,54.40 %,45.60 %,0.00 %,,,,
62719,Rollancourt,3,32,307,0.00 %,0.00 %,94.44 %,5.56 %,,,,
62720,Rombly,3,32,46,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62721,Roquetoire,3,32,1944,0.00 %,0.00 %,99.70 %,0.30 %,,,,
62722,Rougefay,4,32,86,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62723,Roussent,4,32,241,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62724,Rouvroy,1,32,8738,98.24 %,0.96 %,0.80 %,0.00 %,,,,
62725,Royon,3,32,135,0.00 %,0.00 %,97.66 %,2.34 %,,,,
62726,Ruisseauville,3,32,199,0.00 %,0.00 %,98.59 %,1.41 %,,,,
62727,Ruitz,2,32,1583,0.00 %,81.96 %,18.04 %,0.00 %,,,,
62728,Rumaucourt,3,32,685,0.00 %,0.00 %,99.55 %,0.45 %,,,,
62729,Rumilly,3,32,254,0.00 %,0.00 %,69.80 %,30.20 %,,,,
62730,Ruminghem,3,32,1650,0.00 %,0.00 %,99.41 %,0.59 %,,,,
62731,Ruyaulcourt,4,32,294,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62732,Sachin,3,32,345,0.00 %,0.00 %,98.54 %,1.46 %,,,,
62733,Sailly-au-Bois,4,32,309,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62734,Sailly-en-Ostrevent,3,32,722,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62735,Sailly-Labourse,2,32,2336,0.00 %,84.57 %,15.43 %,0.00 %,,,,
62736,Sailly-sur-la-Lys,2,32,3982,0.00 %,81.23 %,18.77 %,0.00 %,,,,
62737,Sains-en-Gohelle,2,32,6145,0.00 %,92.42 %,7.58 %,0.00 %,,,,
62738,Sains-lès-Fressin,4,32,162,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62739,Sains-lès-Marquion,3,32,322,0.00 %,0.00 %,98.74 %,1.26 %,,,,
62740,Sains-lès-Pernes,3,32,292,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62741,Saint-Amand,4,32,122,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62742,Saint-Aubin,3,32,264,0.00 %,0.00 %,98.32 %,1.68 %,,,,
62743,Sainte-Austreberthe,3,32,401,0.00 %,14.23 %,84.24 %,1.52 %,,,,
62744,Sainte-Catherine,2,32,3511,42.18 %,51.55 %,6.26 %,0.00 %,,,,
62745,Saint-Denœux,4,32,160,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62746,Saint-Étienne-au-Mont,2,32,5076,0.00 %,75.30 %,24.41 %,0.29 %,,,,
62747,Saint-Floris,3,32,592,0.00 %,0.00 %,99.35 %,0.65 %,,,,
62748,Saint-Folquin,3,32,2248,0.00 %,18.51 %,80.28 %,1.21 %,,,,
62749,Saint-Georges,3,32,326,0.00 %,0.00 %,95.30 %,4.70 %,,,,
62750,Saint-Hilaire-Cottes,3,32,807,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62751,Saint-Inglevert,3,32,783,0.00 %,0.00 %,98.99 %,1.01 %,,,,
62752,Saint-Josse,3,32,1136,0.00 %,0.44 %,91.29 %,8.27 %,,,,
62753,Saint-Laurent-Blangy,1,32,6606,81.40 %,18.29 %,0.00 %,0.30 %,,,,
62754,Saint-Léger,3,32,450,0.00 %,0.00 %,98.17 %,1.83 %,,,,
62755,Saint-Léonard,2,32,3452,0.12 %,99.88 %,0.00 %,0.00 %,,,,
62756,Sainte-Marie-Kerque,3,32,1648,0.00 %,0.00 %,98.53 %,1.47 %,,,,
62757,Saint-Martin-lez-Tatinghem,2,32,5906,0.00 %,85.02 %,14.29 %,0.69 %,,,,
62758,Saint-Martin-Boulogne,1,32,11204,76.78 %,20.40 %,2.54 %,0.28 %,,,,
62759,Saint-Martin-Choquel,3,32,482,0.00 %,0.00 %,79.71 %,20.29 %,,,,
62760,Saint-Martin-d'Hardinghem,3,32,286,0.00 %,0.00 %,99.30 %,0.70 %,,,,
62761,Saint-Martin-sur-Cojeul,3,32,210,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62762,Saint-Michel-sous-Bois,3,32,119,0.00 %,0.00 %,64.17 %,35.83 %,,,,
62763,Saint-Michel-sur-Ternoise,2,32,878,0.00 %,86.64 %,10.70 %,2.66 %,,,,
62764,Saint-Nicolas,1,32,4738,92.08 %,7.75 %,0.00 %,0.17 %,,,,
62765,Saint-Omer,2,32,14782,0.00 %,97.40 %,2.38 %,0.22 %,,,,
62766,Saint-Omer-Capelle,3,32,1095,0.00 %,0.00 %,98.77 %,1.23 %,,,,
62767,Saint-Pol-sur-Ternoise,2,32,4971,0.00 %,99.77 %,0.04 %,0.18 %,,,,
62768,Saint-Rémy-au-Bois,4,32,101,0.00 %,0.00 %,2.13 %,97.87 %,,,,
62769,Saint-Tricat,3,32,760,0.00 %,0.00 %,98.26 %,1.74 %,,,,
62770,Saint-Venant,3,32,3027,0.00 %,0.00 %,99.47 %,0.53 %,,,,
62771,Sallaumines,1,32,9715,100.00 %,0.00 %,0.00 %,0.00 %,,,,
62772,Salperwick,3,32,486,0.00 %,0.00 %,98.76 %,1.24 %,,,,
62773,Samer,3,32,4496,0.00 %,0.00 %,99.26 %,0.74 %,,,,
62774,Sangatte,2,32,4820,33.05 %,39.28 %,26.92 %,0.75 %,,,,
62775,Sanghen,3,32,329,0.00 %,0.00 %,97.90 %,2.10 %,,,,
62776,Sapignies,3,32,196,0.00 %,0.00 %,98.95 %,1.05 %,,,,
62777,Le Sars,4,32,180,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62778,Sars-le-Bois,4,32,82,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62779,Sarton,4,32,183,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62780,Sauchy-Cauchy,3,32,364,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62781,Sauchy-Lestrée,3,32,455,0.00 %,0.00 %,99.79 %,0.21 %,,,,
62782,Saudemont,3,32,449,0.00 %,0.00 %,99.77 %,0.23 %,,,,
62783,Saulchoy,3,32,317,0.00 %,0.00 %,98.50 %,1.50 %,,,,
62784,Saulty,3,32,765,0.00 %,0.00 %,98.40 %,1.60 %,,,,
62785,Savy-Berlette,3,32,916,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62786,Selles,3,32,333,0.00 %,0.00 %,93.98 %,6.02 %,,,,
62787,Sempy,3,32,325,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62788,Seninghem,3,32,722,0.00 %,0.00 %,78.79 %,21.21 %,,,,
62789,Senlecques,3,32,269,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62790,Senlis,3,32,163,0.00 %,0.00 %,94.74 %,5.26 %,,,,
62791,Séricourt,4,32,54,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62792,Serques,3,32,1148,0.00 %,0.00 %,99.43 %,0.57 %,,,,
62793,Servins,3,32,1093,0.00 %,0.00 %,99.36 %,0.64 %,,,,
62794,Setques,2,32,608,0.00 %,76.26 %,22.76 %,0.98 %,,,,
62795,Sibiville,4,32,111,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62796,Simencourt,3,32,557,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62797,Siracourt,3,32,269,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62798,Sombrin,4,32,240,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62799,Sorrus,3,32,817,0.00 %,0.00 %,99.54 %,0.46 %,,,,
62800,Souastre,3,32,379,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62801,Souchez,2,32,2496,0.00 %,93.82 %,6.18 %,0.00 %,,,,
62802,Le Souich,4,32,154,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62803,Surques,3,32,640,0.00 %,0.00 %,99.84 %,0.16 %,,,,
62804,Sus-Saint-Léger,3,32,376,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62805,Tangry,3,32,252,0.00 %,0.00 %,97.52 %,2.48 %,,,,
62806,Tardinghen,4,32,151,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62808,Teneur,3,32,260,0.00 %,0.00 %,98.43 %,1.57 %,,,,
62809,Ternas,4,32,137,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62810,Thélus,2,32,1204,0.00 %,60.17 %,39.51 %,0.32 %,,,,
62811,Thérouanne,3,32,1115,0.00 %,0.00 %,99.82 %,0.18 %,,,,
62812,Thiembronne,3,32,834,0.00 %,0.00 %,69.69 %,30.31 %,,,,
62813,La Thieuloye,3,32,493,0.00 %,0.00 %,99.00 %,1.00 %,,,,
62814,Thièvres,4,32,123,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62815,Tigny-Noyelle,4,32,174,0.00 %,0.00 %,41.32 %,58.68 %,,,,
62816,Tilloy-lès-Hermaville,4,32,223,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62817,Tilloy-lès-Mofflaines,2,32,1434,0.00 %,73.89 %,25.82 %,0.29 %,,,,
62818,Tilly-Capelle,3,32,159,0.00 %,0.00 %,92.79 %,7.21 %,,,,
62819,Tilques,3,32,1099,0.00 %,0.00 %,99.65 %,0.35 %,,,,
62820,Tincques,3,32,825,0.00 %,0.00 %,98.36 %,1.64 %,,,,
62821,Tingry,3,32,290,0.00 %,0.00 %,86.23 %,13.77 %,,,,
62822,Tollent,4,32,91,0.00 %,0.00 %,2.15 %,97.85 %,,,,
62823,Torcy,3,32,165,0.00 %,0.00 %,98.31 %,1.69 %,,,,
62824,Tortefontaine,3,32,222,0.00 %,0.00 %,77.36 %,22.64 %,,,,
62825,Tortequesne,3,32,826,0.00 %,0.00 %,98.64 %,1.36 %,,,,
62826,Le Touquet-Paris-Plage,2,32,4223,0.00 %,81.55 %,18.06 %,0.39 %,,,,
62827,Tournehem-sur-la-Hem,3,32,1436,0.00 %,0.00 %,97.78 %,2.22 %,,,,
62828,Tramecourt,3,32,60,0.00 %,0.00 %,100.00 %,0.00 %,,,,
62829,Le Transloy,3,32,411,0.00 %,0.00 %,99.32 %,0.68 %,,,,
62830,Trescault,4,32,178,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62831,Troisvaux,3,32,279,0.00 %,3.55 %,71.28 %,25.18 %,,,,
62832,Tubersent,3,32,538,0.00 %,0.00 %,99.33 %,0.67 %,,,,
62833,Vacquerie-le-Boucq,4,32,84,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62834,Vacqueriette-Erquières,4,32,253,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62835,Valhuon,3,32,569,0.00 %,0.00 %,97.01 %,2.99 %,,,,
62836,Vaudricourt,2,32,971,0.00 %,99.79 %,0.00 %,0.21 %,,,,
62837,Vaudringhem,3,32,532,0.00 %,0.00 %,81.68 %,18.32 %,,,,
62838,Vaulx,4,32,90,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62839,Vaulx-Vraucourt,3,32,1018,0.00 %,0.00 %,96.71 %,3.29 %,,,,
62840,Vélu,3,32,135,0.00 %,0.00 %,99.30 %,0.70 %,,,,
62841,Vendin-lès-Béthune,2,32,2443,0.00 %,97.20 %,2.80 %,0.00 %,,,,
62842,Vendin-le-Vieil,2,32,8608,17.55 %,73.85 %,8.61 %,0.00 %,,,,
62843,Verchin,4,32,241,0.00 %,0.00 %,0.00 %,100.00 %,,,,
62844,Verchocq,3,32,645,0.00 %,0.00 %,98.77 %,1.23 %,,,,
62845,Verlincthun,3,32,444,0.00 %,0.00 %,98.73 %,1.27 %,,,,
62846,Vermelles,2,32,4726,0.00 %,97.83 %,1.57 %,0.60 %,,,,
62847,Verquigneul,2,32,1929,0.00 %,84.44 %,15.56 %,0.00 %,,,,
62848,Verquin,2,32,3452,0.00 %,95.54 %,4.46 %,0.00 %,,,,
62849,Verton,2,32,2425,0.00 %,71.73 %,27.59 %,0.68 %,,,,
